2200130,AED,INR,50129
2200131,AED,INR,50130
2200132,AED,INR,50131
2200133,AED,INR,50132
2200134,AED,INR,50133
2200135,AED,INR,50134
2200136,AED,INR,50135
2200137,AED,INR,50136
2200138,AED,INR,50137
2200139,AED,INR,50138
2200140,AED,INR,50139
2200141,AED,INR,50140
2200142,AED,INR,50141
2200143,AED,INR,50142
2200144,AED,INR,50143
2200145,AED,INR,50144
2200146,AED,INR,50145
2200147,AED,INR,50146
2200148,AED,INR,50147
2200149,AED,INR,50148
2200150,AED,INR,50149
2200151,AED,INR,50150
2200152,AED,INR,50151
2200153,AED,INR,50152
2200154,AED,INR,50153
2200155,AED,INR,50154
2200156,AED,INR,50155
2200157,AED,INR,50156
2200158,AED,INR,50157
2200159,AED,INR,50158
2200160,AED,INR,50159
2200161,AED,INR,50160
2200162,AED,INR,50161
2200163,AED,INR,50162
2200164,AED,INR,50163
2200165,AED,INR,50164
2200166,AED,INR,50165
2200167,AED,INR,50166
2200168,AED,INR,50167
2200169,AED,INR,50168
2200170,AED,INR,50169
2200171,AED,INR,50170
2200172,AED,INR,50171
2200173,AED,INR,50172
2200174,AED,INR,50173
2200175,AED,INR,50174
2200176,AED,INR,50175
2200177,AED,INR,50176
2200178,AED,INR,50177
2200179,AED,INR,50178
2200180,AED,INR,50179
2200181,AED,INR,50180
2200182,AED,INR,50181
2200183,AED,INR,50182
2200184,AED,INR,50183
2200185,AED,INR,50184
2200186,AED,INR,50185
2200187,AED,INR,50186
2200188,AED,INR,50187
2200189,AED,INR,50188
2200190,AED,INR,50189
2200191,AED,INR,50190
2200192,AED,INR,50191
2200193,AED,INR,50192
2200194,AED,INR,50193
2200195,AED,INR,50194
2200196,AED,INR,50195
2200197,AED,INR,50196
2200198,AED,INR,50197
2200199,AED,INR,50198
2200200,AED,INR,50199
2200201,AED,INR,50200
2200202,AED,INR,50201
2200203,AED,INR,50202
2200204,AED,INR,50203
2200205,AED,INR,50204
2200206,AED,INR,50205
2200207,AED,INR,50206
2200208,AED,INR,50207
2200209,AED,INR,50208
2200210,AED,INR,50209
2200211,AED,INR,50210
2200212,AED,INR,50211
2200213,AED,INR,50212
2200214,AED,INR,50213
2200215,AED,INR,50214
2200216,AED,INR,50215
2200217,AED,INR,50216
2200218,AED,INR,50217
2200219,AED,INR,50218
2200220,AED,INR,50219
2200221,AED,INR,50220
2200222,AED,INR,50221
2200223,AED,INR,50222
2200224,AED,INR,50223
2200225,AED,INR,50224
2200226,AED,INR,50225
2200227,AED,INR,50226
2200228,AED,INR,50227
2200229,AED,INR,50228
2200230,AED,INR,50229
2200231,AED,INR,50230
2200232,AED,INR,50231
2200233,AED,INR,50232
2200234,AED,INR,50233
2200235,AED,INR,50234
2200236,AED,INR,50235
2200237,AED,INR,50236
2200238,AED,INR,50237
2200239,AED,INR,50238
2200240,AED,INR,50239
2200241,AED,INR,50240
2200242,AED,INR,50241
2200243,AED,INR,50242
2200244,AED,INR,50243
2200245,AED,INR,50244
2200246,AED,INR,50245
2200247,AED,INR,50246
2200248,AED,INR,50247
2200249,AED,INR,50248
2200250,AED,INR,50249
2200251,AED,INR,50250
2200252,AED,INR,50251
2200253,AED,INR,50252
2200254,AED,INR,50253
2200255,AED,INR,50254
2200256,AED,INR,50255
2200257,AED,INR,50256
2200258,AED,INR,50257
2200259,AED,INR,50258
2200260,AED,INR,50259
2200261,AED,INR,50260
2200262,AED,INR,50261
2200263,AED,INR,50262
2200264,AED,INR,50263
2200265,AED,INR,50264
2200266,AED,INR,50265
2200267,AED,INR,50266
2200268,AED,INR,50267
2200269,AED,INR,50268
2200270,AED,INR,50269
2200271,AED,INR,50270
2200272,AED,INR,50271
2200273,AED,INR,50272
2200274,AED,INR,50273
2200275,AED,INR,50274
2200276,AED,INR,50275
2200277,AED,INR,50276
2200278,AED,INR,50277
2200279,AED,INR,50278
2200280,AED,INR,50279
2200281,AED,INR,50280
2200282,AED,INR,50281
2200283,AED,INR,50282
2200284,AED,INR,50283
2200285,AED,INR,50284
2200286,AED,INR,50285
2200287,AED,INR,50286
2200288,AED,INR,50287
2200289,AED,INR,50288
2200290,AED,INR,50289
2200291,AED,INR,50290
2200292,AED,INR,50291
2200293,AED,INR,50292
2200294,AED,INR,50293
2200295,AED,INR,50294
2200296,AED,INR,50295
2200297,AED,INR,50296
2200298,AED,INR,50297
2200299,AED,INR,50298
2200300,AED,INR,50299
2200301,AED,INR,50300
2200302,AED,INR,50301
2200303,AED,INR,50302
2200304,AED,INR,50303
2200305,AED,INR,50304
2200306,AED,INR,50305
2200307,USD,INR,50306
2200308,USD,INR,50307
2200309,USD,INR,50308
2200310,USD,INR,50309
2200311,USD,INR,50310
2200312,USD,INR,50311
2200313,USD,INR,50312
2200314,USD,INR,50313
2200315,USD,INR,50314
2200316,USD,INR,50315
2200317,USD,INR,50316
2200318,USD,INR,50317
2200319,USD,INR,50318
2200320,USD,INR,50319
2200321,USD,INR,50320
2200322,USD,INR,50321
2200323,USD,INR,50322
2200324,USD,INR,50323
2200325,USD,INR,50324
2200326,USD,INR,50325
2200327,USD,INR,50326
2200328,USD,INR,50327
2200329,USD,INR,50328
2200330,USD,INR,50329
2200331,USD,INR,50330
2200332,USD,INR,50331
2200333,USD,INR,50332
2200334,USD,INR,50333
2200335,USD,INR,50334
2200336,USD,INR,50335
2200337,USD,INR,50336
2200338,USD,INR,50337
2200339,USD,INR,50338
2200340,USD,INR,50339
2200341,USD,INR,50340
2200342,USD,INR,50341
2200343,USD,INR,50342
2200344,USD,INR,50343
2200345,USD,INR,50344
2200346,USD,INR,50345
2200347,USD,INR,50346
2200348,USD,INR,50347
2200349,USD,INR,50348
2200350,USD,INR,50349
2200351,USD,INR,50350
2200352,USD,INR,50351
2200353,USD,INR,50352
2200354,USD,INR,50353
2200355,USD,INR,50354
2200356,USD,INR,50355
2200357,USD,INR,50356
2200358,USD,INR,50357
2200359,USD,INR,50358
2200360,USD,INR,50359
2200361,USD,INR,50360
2200362,USD,INR,50361
2200363,USD,INR,50362
2200364,USD,INR,50363
2200365,USD,INR,50364
2200366,USD,INR,50365
2200367,USD,INR,50366
2200368,USD,INR,50367
2200369,USD,INR,50368
2200370,USD,INR,50369
2200371,USD,INR,50370
2200372,USD,INR,50371
2200373,USD,INR,50372
2200374,USD,INR,50373
2200375,USD,INR,50374
2200376,USD,INR,50375
2200377,USD,INR,50376
2200378,USD,INR,50377
2200379,USD,INR,50378
2200380,USD,INR,50379
2200381,USD,INR,50380
2200382,USD,INR,50381
2200383,USD,INR,50382
2200384,USD,INR,50383
2200385,USD,INR,50384
2200386,USD,INR,50385
2200387,USD,INR,50386
2200388,USD,INR,50387
2200389,USD,INR,50388
2200390,USD,INR,50389
2200391,USD,INR,50390
2200392,USD,INR,50391
2200393,USD,INR,50392
2200394,USD,INR,50393
2200395,USD,INR,50394
2200396,USD,INR,50395
2200397,USD,INR,50396
2200398,USD,INR,50397
2200399,USD,INR,50398
2200400,USD,INR,50399
2200401,USD,INR,50400
2200402,USD,INR,50401
2200403,USD,INR,50402
2200404,USD,INR,50403
2200405,USD,INR,50404
2200406,USD,INR,50405
2200407,USD,INR,50406
2200408,USD,INR,50407
2200409,USD,INR,50408
2200410,USD,INR,50409
2200411,USD,INR,50410
2200412,USD,INR,50411
2200413,USD,INR,50412
2200414,USD,INR,50413
2200415,USD,INR,50414
2200416,USD,INR,50415
2200417,USD,INR,50416
2200418,USD,INR,50417
2200419,USD,INR,50418
2200420,USD,INR,50419
2200421,USD,INR,50420
2200422,USD,INR,50421
2200423,USD,INR,50422
2200424,USD,INR,50423
2200425,USD,INR,50424
2200426,USD,INR,50425
2200427,USD,INR,50426
2200428,USD,INR,50427
2200429,USD,INR,50428
2200430,USD,INR,50429
2200431,USD,INR,50430
2200432,USD,INR,50431
2200433,USD,INR,50432
2200434,USD,INR,50433
2200435,USD,INR,50434
2200436,USD,INR,50435
2200437,USD,INR,50436
2200438,USD,INR,50437
2200439,USD,INR,50438
2200440,USD,INR,50439
2200441,USD,INR,50440
2200442,USD,INR,50441
2200443,USD,INR,50442
2200444,USD,INR,50443
2200445,USD,INR,50444
2200446,USD,INR,50445
2200447,USD,INR,50446
2200448,USD,INR,50447
2200449,USD,INR,50448
2200450,USD,INR,50449
2200451,USD,INR,50450
2200452,USD,INR,50451
2200453,USD,INR,50452
2200454,USD,INR,50453
2200455,USD,INR,50454
2200456,USD,INR,50455
2200457,USD,INR,50456
2200458,USD,INR,50457
2200459,USD,INR,50458
2200460,USD,INR,50459
2200461,USD,INR,50460
2200462,USD,INR,50461
2200463,USD,INR,50462
2200464,USD,INR,50463
2200465,USD,INR,50464
2200466,USD,INR,50465
2200467,USD,INR,50466
2200468,USD,INR,50467
2200469,USD,INR,50468
2200470,USD,INR,50469
2200471,USD,INR,50470
2200472,USD,INR,50471
2200473,USD,INR,50472
2200474,USD,INR,50473
2200475,USD,INR,50474
2200476,USD,INR,50475
2200477,USD,INR,50476
2200478,USD,INR,50477
2200479,USD,INR,50478
2200480,USD,INR,50479
2200481,USD,INR,50480
2200482,USD,INR,50481
2200483,USD,INR,50482
2200484,USD,INR,50483
2200485,USD,INR,50484
2200486,USD,INR,50485
2200487,USD,INR,50486
2200488,USD,INR,50487
2200489,USD,INR,50488
2200490,USD,INR,50489
2200491,USD,INR,50490
2200492,USD,INR,50491
2200493,USD,INR,50492
2200494,USD,INR,50493
2200495,USD,INR,50494
2200496,USD,INR,50495
2200497,USD,INR,50496
2200498,USD,INR,50497
2200499,USD,INR,50498
2200500,USD,INR,50499
2200501,USD,INR,50500
2200502,USD,INR,50501
2200503,USD,INR,50502
2200504,USD,INR,50503
2200505,USD,INR,50504
2200506,USD,INR,50505
2200507,USD,INR,50506
2200508,USD,INR,50507
2200509,USD,INR,50508
2200510,USD,INR,50509
2200511,USD,INR,50510
2200512,USD,INR,50511
2200513,USD,INR,50512
2200514,USD,INR,50513
2200515,USD,INR,50514
2200516,USD,INR,50515
2200517,USD,INR,50516
2200518,USD,INR,50517
2200519,USD,INR,50518
2200520,USD,INR,50519
2200521,USD,INR,50520
2200522,USD,INR,50521
2200523,USD,INR,50522
2200524,USD,INR,50523
2200525,USD,INR,50524
2200526,USD,INR,50525
2200527,USD,INR,50526
2200528,USD,INR,50527
2200529,USD,INR,50528
2200530,USD,INR,50529
2200531,USD,INR,50530
2200532,USD,INR,50531
2200533,USD,INR,50532
2200534,USD,INR,50533
2200535,USD,INR,50534
2200536,USD,INR,50535
2200537,USD,INR,50536
2200538,USD,INR,50537
2200539,USD,INR,50538
2200540,USD,INR,50539
2200541,USD,INR,50540
2200542,USD,INR,50541
2200543,USD,INR,50542
2200544,USD,INR,50543
2200545,USD,INR,50544
2200546,USD,INR,50545
2200547,USD,INR,50546
2200548,USD,INR,50547
2200549,USD,INR,50548
2200550,USD,INR,50549
2200551,USD,INR,50550
2200552,USD,INR,50551
2200553,USD,INR,50552
2200554,USD,INR,50553
2200555,USD,INR,50554
2200556,USD,INR,50555
2200557,USD,INR,50556
2200558,USD,INR,50557
2200559,USD,INR,50558
2200560,USD,INR,50559
2200561,USD,INR,50560
2200562,USD,INR,50561
2200563,USD,INR,50562
2200564,USD,INR,50563
2200565,USD,INR,50564
2200566,USD,INR,50565
2200567,USD,INR,50566
2200568,USD,INR,50567
2200569,USD,INR,50568
2200570,USD,INR,50569
2200571,USD,INR,50570
2200572,USD,INR,50571
2200573,USD,INR,50572
2200574,USD,INR,50573
2200575,USD,INR,50574
2200576,USD,INR,50575
2200577,USD,INR,50576
2200578,USD,INR,50577
2200579,USD,INR,50578
2200580,USD,INR,50579
2200581,USD,INR,50580
2200582,USD,INR,50581
2200583,USD,INR,50582
2200584,USD,INR,50583
2200585,USD,INR,50584
2200586,USD,INR,50585
2200587,USD,INR,50586
2200588,USD,INR,50587
2200589,USD,INR,50588
2200590,USD,INR,50589
2200591,USD,INR,50590
2200592,USD,INR,50591
2200593,USD,INR,50592
2200594,USD,INR,50593
2200595,USD,INR,50594
2200596,USD,INR,50595
2200597,USD,INR,50596
2200598,USD,INR,50597
2200599,USD,INR,50598
2200600,USD,INR,50599
2200601,USD,INR,50600
2200602,USD,INR,50601
2200603,USD,INR,50602
2200604,USD,INR,50603
2200605,USD,INR,50604
2200606,USD,INR,50605
2200607,USD,INR,50606
2200608,USD,INR,50607
2200609,USD,INR,50608
2200610,USD,INR,50609
2200611,USD,INR,50610
2200612,USD,INR,50611
2200613,USD,INR,50612
2200614,USD,INR,50613
2200615,USD,INR,50614
2200616,USD,INR,50615
2200617,USD,INR,50616
2200618,USD,INR,50617
2200619,USD,INR,50618
2200620,USD,INR,50619
2200621,USD,INR,50620
2200622,USD,INR,50621
2200623,USD,INR,50622
2200624,USD,INR,50623
2200625,USD,INR,50624
2200626,USD,INR,50625
2200627,USD,INR,50626
2200628,USD,INR,50627
2200629,USD,INR,50628
2200630,USD,INR,50629
2200631,USD,INR,50630
2200632,USD,INR,50631
2200633,USD,INR,50632
2200634,USD,INR,50633
2200635,USD,INR,50634
2200636,USD,INR,50635
2200637,USD,INR,50636
2200638,USD,INR,50637
2200639,USD,INR,50638
2200640,USD,INR,50639
2200641,USD,INR,50640
2200642,USD,INR,50641
2200643,USD,INR,50642
2200644,USD,INR,50643
2200645,USD,INR,50644
2200646,USD,INR,50645
2200647,USD,INR,50646
2200648,USD,INR,50647
2200649,USD,INR,50648
2200650,USD,INR,50649
2200651,USD,INR,50650
2200652,USD,INR,50651
2200653,USD,INR,50652
2200654,USD,INR,50653
2200655,USD,INR,50654
2200656,USD,INR,50655
2200657,USD,INR,50656
2200658,USD,INR,50657
2200659,USD,INR,50658
2200660,USD,INR,50659
2200661,USD,INR,50660
2200662,USD,INR,50661
2200663,USD,INR,50662
2200664,USD,INR,50663
2200665,USD,INR,50664
2200666,USD,INR,50665
2200667,USD,INR,50666
2200668,USD,INR,50667
2200669,USD,INR,50668
2200670,USD,INR,50669
2200671,USD,INR,50670
2200672,USD,INR,50671
2200673,USD,INR,50672
2200674,USD,INR,50673
2200675,USD,INR,50674
2200676,USD,INR,50675
2200677,USD,INR,50676
2200678,USD,INR,50677
2200679,USD,INR,50678
2200680,USD,INR,50679
2200681,USD,INR,50680
2200682,USD,INR,50681
2200683,USD,INR,50682
2200684,USD,INR,50683
2200685,USD,INR,50684
2200686,USD,INR,50685
2200687,USD,INR,50686
2200688,USD,INR,50687
2200689,USD,INR,50688
2200690,USD,INR,50689
2200691,USD,INR,50690
2200692,USD,INR,50691
2200693,USD,INR,50692
2200694,USD,INR,50693
2200695,USD,INR,50694
2200696,USD,INR,50695
2200697,USD,INR,50696
2200698,USD,INR,50697
2200699,USD,INR,50698
2200700,USD,INR,50699
2200701,USD,INR,50700
2200702,USD,INR,50701
2200703,USD,INR,50702
2200704,USD,INR,50703
2200705,USD,INR,50704
2200706,USD,INR,50705
2200707,USD,INR,50706
2200708,USD,INR,50707
2200709,USD,INR,50708
2200710,USD,INR,50709
2200711,USD,INR,50710
2200712,USD,INR,50711
2200713,USD,INR,50712
2200714,USD,INR,50713
2200715,USD,INR,50714
2200716,USD,INR,50715
2200717,USD,INR,50716
2200718,USD,INR,50717
2200719,USD,INR,50718
2200720,USD,INR,50719
2200721,USD,INR,50720
2200722,USD,INR,50721
2200723,USD,INR,50722
2200724,USD,INR,50723
2200725,USD,INR,50724
2200726,USD,INR,50725
2200727,USD,INR,50726
2200728,USD,INR,50727
2200729,USD,INR,50728
2200730,USD,INR,50729
2200731,USD,INR,50730
2200732,USD,INR,50731
2200733,USD,INR,50732
2200734,USD,INR,50733
2200735,USD,INR,50734
2200736,USD,INR,50735
2200737,USD,INR,50736
2200738,USD,INR,50737
2200739,USD,INR,50738
2200740,USD,INR,50739
2200741,USD,INR,50740
2200742,USD,INR,50741
2200743,USD,INR,50742
2200744,USD,INR,50743
2200745,USD,INR,50744
2200746,USD,INR,50745
2200747,USD,INR,50746
2200748,USD,INR,50747
2200749,USD,INR,50748
2200750,USD,INR,50749
2200751,USD,INR,50750
2200752,USD,INR,50751
2200753,USD,INR,50752
2200754,USD,INR,50753
2200755,USD,INR,50754
2200756,USD,INR,50755
2200757,USD,INR,50756
2200758,USD,INR,50757
2200759,USD,INR,50758
2200760,USD,INR,50759
2200761,USD,INR,50760
2200762,USD,INR,50761
2200763,USD,INR,50762
2200764,USD,INR,50763
2200765,USD,INR,50764
2200766,USD,INR,50765
2200767,USD,INR,50766
2200768,USD,INR,50767
2200769,USD,INR,50768
2200770,USD,INR,50769
2200771,USD,INR,50770
2200772,USD,INR,50771
2200773,USD,INR,50772
2200774,USD,INR,50773
2200775,USD,INR,50774
2200776,USD,INR,50775
2200777,USD,INR,50776
2200778,USD,INR,50777
2200779,USD,INR,50778
2200780,USD,INR,50779
2200781,USD,INR,50780
2200782,USD,INR,50781
2200783,USD,INR,50782
2200784,USD,INR,50783
2200785,USD,INR,50784
2200786,USD,INR,50785
2200787,USD,INR,50786
2200788,USD,INR,50787
2200789,USD,INR,50788
2200790,USD,INR,50789
2200791,USD,INR,50790
2200792,USD,INR,50791
2200793,USD,INR,50792
2200794,USD,INR,50793
2200795,USD,INR,50794
2200796,USD,INR,50795
2200797,USD,INR,50796
2200798,USD,INR,50797
2200799,USD,INR,50798
2200800,USD,INR,50799
2200801,USD,INR,50800
2200802,USD,INR,50801
2200803,USD,INR,50802
2200804,USD,INR,50803
2200805,USD,INR,50804
2200806,USD,INR,50805
2200807,USD,INR,50806
2200808,USD,INR,50807
2200809,USD,INR,50808
2200810,USD,INR,50809
2200811,USD,INR,50810
2200812,USD,INR,50811
2200813,USD,INR,50812
2200814,USD,INR,50813
2200815,USD,INR,50814
2200816,USD,INR,50815
2200817,USD,INR,50816
2200818,USD,INR,50817
2200819,USD,INR,50818
2200820,USD,INR,50819
2200821,USD,INR,50820
2200822,USD,INR,50821
2200823,USD,INR,50822
2200824,USD,INR,50823
2200825,USD,INR,50824
2200826,USD,INR,50825
2200827,USD,INR,50826
2200828,USD,INR,50827
2200829,USD,INR,50828
2200830,USD,INR,50829
2200831,USD,INR,50830
2200832,USD,INR,50831
2200833,USD,INR,50832
2200834,USD,INR,50833
2200835,USD,INR,50834
2200836,USD,INR,50835
2200837,USD,INR,50836
2200838,USD,INR,50837
2200839,USD,INR,50838
2200840,USD,INR,50839
2200841,USD,INR,50840
2200842,USD,INR,50841
2200843,USD,INR,50842
2200844,USD,INR,50843
2200845,USD,INR,50844
2200846,USD,INR,50845
2200847,USD,INR,50846
2200848,USD,INR,50847
2200849,USD,INR,50848
2200850,USD,INR,50849
2200851,USD,INR,50850
2200852,USD,INR,50851
2200853,USD,INR,50852
2200854,USD,INR,50853
2200855,USD,INR,50854
2200856,USD,INR,50855
2200857,USD,INR,50856
2200858,USD,INR,50857
2200859,USD,INR,50858
2200860,USD,INR,50859
2200861,USD,INR,50860
2200862,USD,INR,50861
2200863,USD,INR,50862
2200864,USD,INR,50863
2200865,USD,INR,50864
2200866,USD,INR,50865
2200867,USD,INR,50866
2200868,USD,INR,50867
2200869,USD,INR,50868
2200870,USD,INR,50869
2200871,USD,INR,50870
2200872,USD,INR,50871
2200873,USD,INR,50872
2200874,USD,INR,50873
2200875,USD,INR,50874
2200876,USD,INR,50875
2200877,USD,INR,50876
2200878,USD,INR,50877
2200879,USD,INR,50878
2200880,USD,INR,50879
2200881,USD,INR,50880
2200882,USD,INR,50881
2200883,USD,INR,50882
2200884,USD,INR,50883
2200885,USD,INR,50884
2200886,USD,INR,50885
2200887,USD,INR,50886
2200888,USD,INR,50887
2200889,USD,INR,50888
2200890,USD,INR,50889
2200891,USD,INR,50890
2200892,USD,INR,50891
2200893,USD,INR,50892
2200894,USD,INR,50893
2200895,USD,INR,50894
2200896,USD,INR,50895
2200897,USD,INR,50896
2200898,USD,INR,50897
2200899,USD,INR,50898
2200900,USD,INR,50899
2200901,USD,INR,50900
2200902,USD,INR,50901
2200903,USD,INR,50902
2200904,USD,INR,50903
2200905,USD,INR,50904
2200906,USD,INR,50905
2200907,USD,INR,50906
2200908,USD,INR,50907
2200909,USD,INR,50908
2200910,USD,INR,50909
2200911,USD,INR,50910
2200912,USD,INR,50911
2200913,USD,INR,50912
2200914,USD,INR,50913
2200915,USD,INR,50914
2200916,USD,INR,50915
2200917,USD,INR,50916
2200918,USD,INR,50917
2200919,USD,INR,50918
2200920,USD,INR,50919
2200921,USD,INR,50920
2200922,USD,INR,50921
2200923,USD,INR,50922
2200924,USD,INR,50923
2200925,USD,INR,50924
2200926,USD,INR,50925
2200927,USD,INR,50926
2200928,USD,INR,50927
2200929,USD,INR,50928
2200930,USD,INR,50929
2200931,USD,INR,50930
2200932,USD,INR,50931
2200933,USD,INR,50932
2200934,USD,INR,50933
2200935,USD,INR,50934
2200936,USD,INR,50935
2200937,USD,INR,50936
2200938,USD,INR,50937
2200939,USD,INR,50938
2200940,USD,INR,50939
2200941,USD,INR,50940
2200942,USD,INR,50941
2200943,USD,INR,50942
2200944,USD,INR,50943
2200945,USD,INR,50944
2200946,USD,INR,50945
2200947,USD,INR,50946
2200948,USD,INR,50947
2200949,USD,INR,50948
2200950,USD,INR,50949
2200951,USD,INR,50950
2200952,USD,INR,50951
2200953,USD,INR,50952
2200954,USD,INR,50953
2200955,USD,INR,50954
2200956,USD,INR,50955
2200957,USD,INR,50956
2200958,USD,INR,50957
2200959,USD,INR,50958
2200960,USD,INR,50959
2200961,USD,INR,50960
2200962,USD,INR,50961
2200963,USD,INR,50962
2200964,USD,INR,50963
2200965,USD,INR,50964
2200966,USD,INR,50965
2200967,USD,INR,50966
2200968,USD,INR,50967
2200969,USD,INR,50968
2200970,USD,INR,50969
2200971,USD,INR,50970
2200972,USD,INR,50971
2200973,USD,INR,50972
2200974,USD,INR,50973
2200975,USD,INR,50974
2200976,USD,INR,50975
2200977,USD,INR,50976
2200978,USD,INR,50977
2200979,USD,INR,50978
2200980,USD,INR,50979
2200981,USD,INR,50980
2200982,USD,INR,50981
2200983,USD,INR,50982
2200984,USD,INR,50983
2200985,USD,INR,50984
2200986,USD,INR,50985
2200987,USD,INR,50986
2200988,USD,INR,50987
2200989,USD,INR,50988
2200990,USD,INR,50989
2200991,USD,INR,50990
2200992,USD,INR,50991
2200993,USD,INR,50992
2200994,USD,INR,50993
2200995,USD,INR,50994
2200996,USD,INR,50995
2200997,USD,INR,50996
2200998,USD,INR,50997
2200999,USD,INR,50998
2201000,USD,INR,50999
2201001,USD,INR,52200
2201002,USD,INR,52101
2201003,USD,INR,52102
2201004,USD,INR,52103
2201005,USD,INR,52104
2201006,USD,INR,52105
2201007,USD,INR,52106
2201008,USD,INR,52107
2201009,USD,INR,52108
2201010,USD,INR,52109
2201011,USD,INR,51010
2201012,USD,INR,51011
2201013,USD,INR,51012
2201014,USD,INR,51013
2201015,USD,INR,51014
2201016,USD,INR,51015
2201017,USD,INR,51016
2201018,USD,INR,51017
2201019,USD,INR,51018
2201020,USD,INR,51019
2201021,USD,INR,51020
2201022,USD,INR,51021
2201023,USD,INR,51022
2201024,USD,INR,51023
2201025,USD,INR,51024
2201026,USD,INR,51025
2201027,USD,INR,51026
2201028,USD,INR,51027
2201029,USD,INR,51028
2201030,USD,INR,51029
2201031,USD,INR,51030
2201032,USD,INR,51031
2201033,USD,INR,51032
2201034,USD,INR,51033
2201035,USD,INR,51034
2201036,USD,INR,51035
2201037,USD,INR,51036
2201038,USD,INR,51037
2201039,USD,INR,51038
2201040,USD,INR,51039
2201041,USD,INR,51040
2201042,USD,INR,51041
2201043,USD,INR,51042
2201044,USD,INR,51043
2201045,USD,INR,51044
2201046,USD,INR,51045
2201047,USD,INR,51046
2201048,USD,INR,51047
2201049,USD,INR,51048
2201050,USD,INR,51049
2201051,USD,INR,51050
2201052,USD,INR,51051
2201053,USD,INR,51052
2201054,USD,INR,51053
2201055,USD,INR,51054
2201056,USD,INR,51055
2201057,USD,INR,51056
2201058,USD,INR,51057
2201059,USD,INR,51058
2201060,USD,INR,51059
2201061,USD,INR,51060
2201062,USD,INR,51061
2201063,USD,INR,51062
2201064,USD,INR,51063
2201065,USD,INR,51064
2201066,USD,INR,51065
2201067,USD,INR,51066
2201068,USD,INR,51067
2201069,USD,INR,51068
2201070,USD,INR,51069
2201071,USD,INR,51070
2201072,USD,INR,51071
2201073,USD,INR,51072
2201074,USD,INR,51073
2201075,USD,INR,51074
2201076,USD,INR,51075
2201077,USD,INR,51076
